"","Station","Year","GRID","TOT","TDR","T_DR","TSG","Tt","Sf","Hw","Rm","HE","HD","HJ","TMA","TGA","TGO","BAT","CA","TCAL","HAL","PEN","UDO","ACE","AL","AS","RHI","TRO","TBR","SAR","SP","HC","easting","northing"
"149","BH22",2015,2,4,1,4,4,4,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.5,"0",2408856.26841241,17007118.843406
"150","BH22",2015,3,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"151","BH22",2016,1,5,1,5,5,0,4,1,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",2408896.26841241,17007188.1254383
"152","BH22",2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"153","BH22",2016,3,0.5,0,0.5,0.5,0,0,0.5,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","X","0",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"154","BH22",2017,1,5,1,5,5,0,5,1,0,0,0,0,2,2,2,"0","X",0.5,"0","0","X","0",0,0,"0",0.5,0,"0",0,"0",2408896.26841241,17007188.1254383
"155","BH22",2017,2,3,0,3,3,0,0,3,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"156","BH22",2017,3,2,0,2,2,0,0,2,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"157","BH22",2018,1,3,0,3,3,0.5,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",2408896.26841241,17007188.1254383
"158","BH22",2018,2,4,1,4,4,0,4,1,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"159","BH22",2018,3,5,0,5,5,0,4,2,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"160","BH22",2019,1,5,0,5,5,0,5,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2408896.26841241,17007188.1254383
"161","BH22",2019,2,4,0,4,2,0,2,1,0,0,0,0,4,4,0,"0","0",4,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"162","BH22",2019,3,4,0,4,2,1,2,1,0,0,0,0,4,4,0,"0","0",4,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"163","BH22",2020,1,5,3,4,4,3,3,1,0,0,0,0,1,1,0,"0","0",1,"X","0","0","0",0,0,"0",0,0,"0",0.5,"0",2408896.26841241,17007188.1254383
"164","BH22",2020,2,5,3,4,4,1,4,1,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"165","BH22",2020,3,5,1,5,5,0.5,5,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","0","0","0",0,0,"0",0,0,"0",0.5,"0",2408849.76841241,17007107.5850758
"166","BH22",2021,1,5,5,3,2,1,1,0,0,0,0,0,3,3,0,"0","0",3,"3","0","0","0",0,0,"0",0,0,"0",0,"0",2408896.26841241,17007188.1254383
"167","BH22",2021,2,5,4,3,2,0,2,0,0,0,0,0,3,3,0,"0","0",3,"3","0","0","0",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"168","BH22",2021,3,5,2,5,3,0.5,3,0,0,0,0,0,3,3,0,"0","0",3,"3","0","0","0",0,0,"0",0,0,"0",2,"0",2408849.76841241,17007107.5850758
"169","BH22",2022,1,4,1,4,2,0,2,0,0,0,0,0,3,3,0,"0","0",3,"X","0","0","0",0,0,"0",0,0,"0",0.1,"0",2408896.26841241,17007188.1254383
"170","BH22",2022,2,4,0,4,3,0,3,0,0,0,0,0,3,3,0,"0","0",3,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"171","BH22",2022,3,5,0,5,4,0,4,0,0,0,0,0,3,3,0,"0","0",3,"X","X","X","X",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"172","BH22",2023,1,3,1,3,2,2,0,0,0,0,0,0,3,3,0,"0","0",3,"3","0","X","0",0,0,"0",0,0,"0",0,"0",2408896.26841241,17007188.1254383
"173","BH22",2023,2,3,0,3,1,0,1,0,0,0,0,0,3,3,0,"0","0",3,"3","0","0","0",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"174","BH22",2023,3,3,0,3,2,0,2,0,0,0,0,0,2,2,0,"0","0",2,"2","0","0","0",0,0,"0",0,0,"0",0.5,"0",2408849.76841241,17007107.5850758
"175","BH29",2009,1,1,1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"176","BH29",2009,2,5,1,5,5,4,2,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"177","BH29",2009,3,4,0.5,4,4,4,0.5,0.5,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"178","BH29",2010,1,3,2,3,3,0.5,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"179","BH29",2010,2,5,4,3,3,3,2,0,0,0,0,0,3,3,3,"0","0",0,"0","0","0","0",0,3,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"180","BH29",2010,3,5,4,3,3,2,3,0,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,2,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"181","BH29",2011,1,5,0,5,3,3,2,0,0,0,0,0,3,3,3,"0","0",2,"0","X","0","X",3,1,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"182","BH29",2011,2,5,0,5,3,2,3,0,0,0,0,0,3,3,3,"0","0",1,"X","X","0","0",3,1,"0",0,0,"0",0.1,"0",2406197.22823546,17013017.5397624
"183","BH29",2011,3,5,0,5,3,3,2,0,0,0,0,0,3,3,3,"0","0",2,"0","X","0","X",3,1,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"184","BH29",2012,1,5,0,5,2,0.5,2,0,0,0,0,0,5,5,5,"0","0",2,"0","X","0","0",5,0,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"185","BH29",2012,2,5,0,5,2,0.5,2,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",5,0,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"186","BH29",2012,3,5,0,5,2,0.5,2,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"187","BH29",2013,1,3,1,2,2,2,1,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"188","BH29",2013,2,3,1,3,2,2,0,0,0,0,0,0,2,2,1,"0","X",1,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"189","BH29",2013,3,4,2,4,3,0,3,1,0,0,0,0,2,2,0,"0","0",2,"0","X","0","X",0,0,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"190","BH29",2014,1,4,0,4,2,0,2,0,0,0,0,0,4,4,4,"0","0",0,"0","0","0","0",4,1,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"191","BH29",2014,2,4,0,4,2,0,2,0,0,0,0,0,4,4,4,"0","0",0,"0","0","0","0",3,1,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"192","BH29",2014,3,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",5,2,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"193","BH29",2015,1,5,0,5,3,0,2,2,0,0,0,0,4,4,4,"0","0",0,"0","0","0","0",3,3,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"194","BH29",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"195","BH29",2015,3,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,"0","0",0.5,"0","0","0","X",0.5,0.5,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"196","BH29",2016,1,4,0,4,4,0,1,4,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",2406243.19090204,17013056.107019
"197","BH29",2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"198","BH29",2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"199","BH29",2017,1,4,0.5,4,4,0,1,4,0,2,0,0,0.1,0.1,0,"0","0",0.1,"X","0","0","0",0,0,"0",0,0,"0",0.5,"0",2406243.19090204,17013056.107019
"200","BH29",2017,2,3,0,3,0,0,0,0,0,0,0,0,3,3,3,"0","X",0.1,"X","0","0","0",0,0,"0",0,0,"0",0.1,"0",2406197.22823546,17013017.5397624
"201","BH29",2017,3,2,0,2,0,0,0,0,0,0,0,0,2,2,0.5,"X","0",2,"X","X","0","0",0,0,"0",0.1,0,"0",0,"0",2406155.09579109,17012982.1864439
"202","BH29",2018,1,4,4,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.5,"""ANA = 0.5""",2406243.19090204,17013056.107019
"203","BH29",2018,2,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,"X","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"204","BH29",2018,3,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.1,"X","0",0.5,"X","0","X","0",0,0,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"205","BH29",2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"206","BH29",2019,2,3,0,3,2,0,1,2,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"207","BH29",2019,3,3,0,3,2,0,0,0,0,2,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"208","BH29",2020,1,5,2,5,0,0,0,0,0,0,0,0,5,5,0,"0","0",5,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"209","BH29",2020,2,4,2,4,0,0,0,0,0,0,0,0,4,4,0,"0","0",4,"X","0","0","X",0,0,"0",0,0,"0",0.5,"0",2406197.22823546,17013017.5397624
"210","BH29",2020,3,4,3,3,0,0,0,0,0,0,0,0,3,3,0,"0","0",3,"X","0","0","0",0,0,"0",0,0,"0",0.5,"0",2406155.09579109,17012982.1864439
"211","BH29",2021,1,5,0,5,1,0,1,0,0,0,0,0,5,5,0,"0","0",5,"5","0","0","0",0,0,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"212","BH29",2021,2,3,0,3,2,0,0,2,0,0,0,0,2,2,1,"0","0",1,"1","0","0","0",0,1,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"213","BH29",2021,3,2,0,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"2","0","0","0",0,0,"0",0,0,"0",0.1,"0",2406155.09579109,17012982.1864439
"214","BH29",2022,1,4,0,4,0.5,0,0,0.5,0,0,0,0,4,4,3,"0","0",3,"X","0","0","0",0,3,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"215","BH29",2022,2,4,0,4,0,0,0,0,0,0,0,0,4,4,2,"0","0",4,"X","0","0","0",0,2,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"216","BH29",2022,3,5,0,5,1,0,0,1,0,0,0,0,5,5,5,"0","0",2,"X","0","0","0",0,5,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"217","BH29",2023,1,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,5,"0",0,0,"0",0,"0",2406243.19090204,17013056.107019
"218","BH29",2023,2,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,5,"0",0,0,"0",0,"0",2406197.22823546,17013017.5397624
"219","BH29",2023,3,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,5,"0",0,0,"0",0,"0",2406155.09579109,17012982.1864439
"220","BH31",2009,1,3,3,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",2406657.09489075,17023221.9986723
"221","BH31",2009,2,5,0.5,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",2406682.09489075,17023178.6974022
"222","BH31",2009,3,5,0.5,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",2406712.59489075,17023125.8698525
"223","BH31",2010,1,5,3,4,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2406657.09489075,17023221.9986723
"224","BH31",2010,2,5,3,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2406682.09489075,17023178.6974022
"225","BH31",2010,3,5,3,5,5,5,0,0,0,0,0,0,1,1,0.5,"0","X",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2406712.59489075,17023125.8698525
"226","BH31",2011,1,4,0,4,4,4,0,0,0,0,0,0,1,1,0,"0","0",1,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2406657.09489075,17023221.9986723
"227","BH31",2011,2,4,2,4,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","X",0,0,"0",0,0,"0",0,"0",2406682.09489075,17023178.6974022
"228","BH31",2011,3,4,2,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2406712.59489075,17023125.8698525
"229","BH31",2012,1,4,0,4,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,1,"X",0,"0",2406657.09489075,17023221.9986723
"230","BH31",2012,2,5,2,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2406682.09489075,17023178.6974022
"231","BH31",2012,3,5,0,5,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2406712.59489075,17023125.8698525
"232","BH31",2013,1,4,0,4,4,4,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",2406657.09489075,17023221.9986723
"233","BH31",2013,2,5,3,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2406682.09489075,17023178.6974022
"234","BH31",2013,3,5,3,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2406712.59489075,17023125.8698525
"235","BH31",2014,1,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0.1,"0",2406657.09489075,17023221.9986723
"236","BH31",2014,2,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",2406682.09489075,17023178.6974022
"237","BH31",2014,3,3,1,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2406712.59489075,17023125.8698525
"238","BH31",2017,1,4,1,4,4,4,0,0,0,0,0,0,2,2,0.5,"0","X",2,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",2406657.09489075,17023221.9986723
"239","BH31",2017,2,4,3,3,3,3,0,0,0,0,0,0,2,2,1,"0","X",2,"X","X","X","0",0,0,"0",0,0,"0",0.5,"0",2406682.09489075,17023178.6974022
"240","BH31",2017,3,4,3,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"X",0,0,"0",0.5,"0",2406712.59489075,17023125.8698525
"241","BH31",2018,1,4,0,4,4,4,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2406657.09489075,17023221.9986723
"242","BH31",2018,2,4,1,3,3,3,0,0,0,0,0,0,1,1,0,"0","0",1,"X","0","0","0",0,0,"0",0,0,"0",0.5,"0",2406682.09489075,17023178.6974022
"243","BH31",2018,3,3,0.5,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2406712.59489075,17023125.8698525
"244","BH31",2019,1,4,0.1,4,3,3,0,0,0,0,0,0,2,2,0.5,"0","X",1,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",2406657.09489075,17023221.9986723
"245","BH31",2019,2,3,2,2,2,2,0,0,0,0,0,0,1,1,0.5,"0","X",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",2406682.09489075,17023178.6974022
"246","BH31",2019,3,4,2,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2406712.59489075,17023125.8698525
"247","BH31",2020,1,3,1,3,1,1,0,0,0,0,0,0,3,3,0.5,"0","X",3,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",2406657.09489075,17023221.9986723
"248","BH31",2020,2,2,1,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"X",0,0,"0",0.5,"0",2406682.09489075,17023178.6974022
"249","BH31",2020,3,4,2,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",1,"0",2406712.59489075,17023125.8698525
"250","BH31",2021,1,5,2,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2406657.09489075,17023221.9986723
"251","BH31",2021,2,4,2,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2406682.09489075,17023178.6974022
"252","BH31",2021,3,4,2,4,4,4,0,0,0,0,0,0,2,2,0.5,"0","X",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2406712.59489075,17023125.8698525
"253","BH31",2022,1,4,3,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",2406657.09489075,17023221.9986723
"254","BH31",2022,2,4,2,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2406682.09489075,17023178.6974022
"255","BH31",2022,3,4,1,4,4,0,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2406712.59489075,17023125.8698525
"256","BH31",2023,1,5,4,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"2","X","0","0",0,0,"0",2,0,"0",1,"0",2406657.09489075,17023221.9986723
"257","BH31",2023,2,3,2,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"2","X","0","0",0,0,"0",0,0,"0",0,"0",2406682.09489075,17023178.6974022
"258","BH31",2023,3,4,3,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"1","X","0","0",0,0,"0",0,0,"0",0.5,"0",2406712.59489075,17023125.8698525
"259","BH34",2009,1,5,0,5,5,5,0,0.5,0,0,0,0,3,3,3,"0","0",3,"0","0","0","0",0,3,"0",0,0,"0",0,"0",2402153.10500049,17020864.546466
"260","BH34",2009,2,5,0,5,0.5,0.5,0,0,0,0,0,0,5,5,5,"0","0",5,"0","0","0","0",0,5,"0",0,0,"0",0,"0",2402153.10500049,17020894.546466
"261","BH34",2009,3,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",5,"0","0","0","0",0,5,"0",0,0,"0",0,"0",2402153.10500049,17020975.546466
"262","BH34",2010,1,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,5,"0",0,0,"0",0,"0",2402153.10500049,17020864.546466
"263","BH34",2010,2,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,5,"0",0,0,"0",0,"0",2402153.10500049,17020894.546466
"264","BH34",2010,3,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,5,"0",0,0,"0",0,"0",2402153.10500049,17020975.546466
"265","BH34",2011,1,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",5,2,"0",0,0,"0",0,"0",2402153.10500049,17020864.546466
"266","BH34",2011,2,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",5,2,"0",0,0,"0",0,"0",2402153.10500049,17020894.546466
"267","BH34",2011,3,5,0,5,3,3,0,0,0,0,0,0,3,3,3,"0","0",0,"0","0","0","0",3,1,"0",0,0,"0",0,"0",2402153.10500049,17020975.546466
"268","BH34",2012,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2402153.10500049,17020864.546466
"269","BH34",2012,2,2,0,2,0,0,0,0,0,0,0,0,2,2,2,"0","0",1,"0","X","0","X",0,0,"0",0,0,"0",0,"0",2402153.10500049,17020894.546466
"270","BH34",2012,3,2,0,2,0,0,0,0,0,0,0,0,2,1,1,"0","0",1,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2402153.10500049,17020975.546466
"271","BH34",2013,1,2,0,2,0,0,0,0,0,0,0,0,2,2,0,"0","0",2,"0","X","0","X",0,0,"0",0,0,"0",0,"0",2402153.10500049,17020864.546466
"272","BH34",2013,2,3,1,3,0,0,0,0,0,0,0,0,3,3,3,"0","0",2,"0","X","0","X",3,1,"0",0,0,"0",0,"0",2402153.10500049,17020894.546466
"273","BH34",2013,3,4,0,4,0,0,0,0,0,0,0,0,4,4,4,"0","0",1,"0","0","0","X",4,0,"0",0,0,"0",0,"0",2402153.10500049,17020975.546466
"274","BH34",2014,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,"X","0",1,"0","X","0","0",1,1,"0",0,0,"0",0,"0",2402153.10500049,17020864.546466
"275","BH34",2014,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,"X","0",0.5,"X","X","0","0",1,1,"0",0.5,0,"0",0,"0",2402153.10500049,17020894.546466
"276","BH34",2014,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0.1,"X","0",1,"0","X","0","0",0,0.5,"0",0,0,"0",0,"0",2402153.10500049,17020975.546466
"277","BH34",2015,1,3,0,3,2,0,0,2,0,0,0,0,3,3,3,"0","0",0.5,"0","0","0","X",3,0.5,"0",0,0,"0",0,"0",2402153.10500049,17020864.546466
