"","Point_code","blue","green","red","vnir","NDAVI","ind24","NDWI","WAVI","DII_blue_green","DII_blue_red","DII_green_red","depth","Year.x","Accuracy.m.","UTM.Zone","UTM.Easting","UTM.Northing","Site","Year.y","TOT","T_DR","TSG","Tt","Sf","Hw","TMA"
"1252","NB14_10",0.033251840621233,0.0408877842128277,0.026419909670949,0.00961452908813953,-0.551418542861938,-0.619244039058685,0.619244039058685,-0.699554979801178,0.528950393199921,-0.294658541679382,-0.720333397388458,-1.51971471309662,2025,0.136,"17 R",584863.672,2855879.736,"NB14",2025,"96","96","96","0","96","0",0
"1253","NB14_2",0.0307343658059835,0.0385320447385311,0.022466454654932,0.00783741753548384,-0.593619108200073,-0.661957800388336,0.661957800388336,-0.72411721944809,0.523218274116516,-0.234697014093399,-0.669195115566254,-1.52317643165588,2025,0.138,"17 R",584986.516,2855819.958,"NB14",2025,"75","63","63","0","63","0",0
"1254","NB14_3",0.0318682119250298,0.0391525588929653,0.022692833095789,0.00772671867161989,-0.609711706638336,-0.670356750488281,0.670356750488281,-0.737984955310822,0.539794087409973,-0.207047685980797,-0.660052955150604,-1.52244770526886,2025,0.14,"17 R",584973.546,2855825.093,"NB14",2025,"93","93","93","0","93","0",0
"1255","NB14_4",0.0317429192364216,0.039277009665966,0.0233710519969463,0.00772707816213369,-0.608458161354065,-0.671216785907745,0.671216785907745,-0.754577875137329,0.531950831413269,-0.236183971166611,-0.676951050758362,-1.5243262052536,2025,0.141,"17 R",584960.551,2855831.356,"NB14",2025,"96","96","96","0","96","0",0
"1256","NB14_5",0.031239228323102,0.0395250022411346,0.0230322070419788,0.00772712798789144,-0.603394865989685,-0.67294055223465,0.67294055223465,-0.746362626552582,0.508213341236115,-0.239683136343956,-0.66070282459259,-1.5275993347168,2025,0.141,"17 R",584948.928,2855842.113,"NB14",2025,"87","87","85","0","85","0",2
"1257","NB14_6",0.0311126206070185,0.0401444472372532,0.0237095765769482,0.00772682018578053,-0.602114737033844,-0.677183389663696,0.677183389663696,-0.762623488903046,0.48502305150032,-0.268544584512711,-0.664907872676849,-1.52101862430573,2025,0.141,"17 R",584936.689,2855849.294,"NB14",2025,"97","97","97","0","97","0",0
"1258","NB14_7",0.0323722362518311,0.040020938962698,0.0246136151254177,0.00806034542620182,-0.60129451751709,-0.664720058441162,0.664720058441162,-0.759929418563843,0.528501093387604,-0.260874599218369,-0.693494200706482,-1.51961767673492,2025,0.136,"17 R",584922.667,2855855.53,"NB14",2025,"91","91","91","0","91","0",0
"1259","NB14_8",0.0323708429932594,0.0407638177275658,0.026419872418046,0.00894819293171167,-0.566873073577881,-0.639998733997345,0.639998733997345,-0.740993857383728,0.505833566188812,-0.321509331464767,-0.723368883132935,-1.51645302772522,2025,0.136,"17 R",584889.129,2855864.955,"NB14",2025,"71.5","71.5","27.5","0","25","2.5",44
"1260","NB14_9",0.0333783552050591,0.0408882535994053,0.025855639949441,0.00950378645211458,-0.556748509407043,-0.622806072235107,0.622806072235107,-0.693670213222504,0.532733798027039,-0.272389084100723,-0.705607354640961,-1.51662015914917,2025,0.136,"17 R",584877.372,2855872.348,"NB14",2025,"92","92","91","0","91","0",1
"1261","NB15_1",0.0302132200449705,0.0454516708850861,0.0176837723702192,0.00941859185695648,-0.52469539642334,-0.656695961952209,0.656695961952209,-0.457442402839661,0.302950859069824,-0.0469858050346375,-0.340883553028107,-2.18166327476501,2025,0.147,"17 R",583810.638,2853789.717,"NB15",2025,"51.4","51.4","0","0","0","0",51.4
"1262","NB15_11",0.0355286151170731,0.0454606562852859,0.0193923059850931,0.00831287354230881,-0.620775938034058,-0.690819144248962,0.690819144248962,-0.599857091903687,0.464766532182693,0.0361607521772385,-0.403546690940857,-2.10921907424927,2025,0.141,"17 R",583704,2853833.18,"NB15",2025,"95","95","0","0","0","0",95
"1263","NB15_13",0.0350242294371128,0.0460818968713284,0.0198456980288029,0.00842439942061901,-0.612213313579559,-0.690883457660675,0.690883457660675,-0.606009483337402,0.433771908283234,0.00208845385350287,-0.405725538730621,-2.10912108421326,2025,0.141,"17 R",583681.337,2853834.484,"NB15",2025,"8.1","8.1","0","0","0","0",3.1
"1264","NB15_15",0.0355293340981007,0.0468273647129536,0.019166499376297,0.00831349659711123,-0.620759129524231,-0.698463320732117,0.698463320732117,-0.592412889003754,0.428350061178207,0.0462023168802261,-0.365943312644958,-2.11465644836426,2025,0.14,"17 R",583654.646,2853839.809,"NB15",2025,"62.5","62.5","0","0","0","0",62.5
"1265","NB15_3",0.0351445265114307,0.0453322865068913,0.0175753217190504,0.00830945838242769,-0.617551386356354,-0.690186858177185,0.690186858177185,-0.536948561668396,0.457375466823578,0.109466947615147,-0.339320808649063,-2.13625264167786,2025,0.142,"17 R",583790.867,2853810.6,"NB15",2025,"39.5","39.5","0","0","0","0",39.5
"1266","NB15_5",0.0372915640473366,0.0475695766508579,0.0184836499392986,0.00831097923219204,-0.635503709316254,-0.702544867992401,0.702544867992401,-0.569480001926422,0.457414090633392,0.12565016746521,-0.325491935014725,-2.12178206443787,2025,0.141,"17 R",583768.619,2853821.378,"NB15",2025,"96","96","0","0","0","0",96
"1267","NB15_7",0.0355257652699947,0.0480663329362869,0.0184837989509106,0.00831110402941704,-0.620816707611084,-0.705162048339844,0.705162048339844,-0.569475531578064,0.396126002073288,0.0771343559026718,-0.315108865499496,-2.11910176277161,2025,0.138,"17 R",583751.831,2853828.607,"NB15",2025,"21.9","21.9","9","0","0","9",12.4
"1268","NB15_9",0.0350235030055046,0.0464538596570492,0.019278584048152,0.00853505358099937,-0.608111262321472,-0.689571857452393,0.689571857452393,-0.579402685165405,0.423861771821976,0.0268739927560091,-0.3779256939888,-2.11376857757568,2025,0.14,"17 R",583734.459,2853833.767,"NB15",2025,"87","87","0","0","0","0",87
"1269","NB16_1",0.0668384283781052,0.073980376124382,0.0348078235983849,0.00909329205751419,-0.760487675666809,-0.781078815460205,0.781078815460205,-0.87860631942749,0.497696846723557,0.16759629547596,-0.315291196107864,-2.03318428993225,2025,0.163,"17 R",583611.102,2848842.015,"NB16",2025,"64","64","0","0","0","0",64
"1270","NB16_10",0.0578470155596733,0.0654842704534531,0.0255647022277117,0.00911327078938484,-0.727800726890564,-0.755668342113495,0.755668342113495,-0.711608707904816,0.50328254699707,0.287187397480011,-0.226927384734154,-2.26670980453491,2025,0.163,"17 R",583519.861,2848925.469,"NB16",2025,"96","96","2","2","0","0",94
"1271","NB16_13",0.0581083931028843,0.0639854148030281,0.024197181686759,0.0082196518778801,-0.752151548862457,-0.772324800491333,0.772324800491333,-0.739316344261169,0.536273956298828,0.338734179735184,-0.212611719965935,-2.27078628540039,2025,0.165,"17 R",583498.883,2848945.677,"NB16",2025,"93.5","93.5","0","0","0","0",93.5
"1272","NB16_16",0.0560907162725925,0.0571008436381817,0.0219222754240036,0.0091293016448617,-0.720046043395996,-0.724315822124481,0.724315822124481,-0.617986679077148,0.640966296195984,0.387871503829956,-0.259154260158539,-2.21424293518066,2025,0.159,"17 R",583458.9,2848995.585,"NB16",2025,"94.5","94.5","2.5","2.5","0","0",92
"1273","NB16_19",0.0512639209628105,0.0532173179090023,0.0203274860978127,0.00700207892805338,-0.759651303291321,-0.767447710037231,0.767447710037231,-0.731373190879822,0.637626588344574,0.362512230873108,-0.278110533952713,-2.14003777503967,2025,0.156,"17 R",583448.524,2849022.397,"NB16",2025,"29","29","0","0","0","0",29
"1274","NB16_4",0.0610044449567795,0.0714822262525558,0.0285228155553341,0.0089867627248168,-0.743203103542328,-0.776640355587006,0.776640355587006,-0.781242549419403,0.448621243238449,0.246649742126465,-0.213915154337883,-2.15186190605164,2025,0.163,"17 R",583578.608,2848868.107,"NB16",2025,"97","97","97","0","97","0",0
"1275","NB16_7",0.0601250492036343,0.0689847692847252,0.027387049049139,0.00730920443311334,-0.783219814300537,-0.808393657207489,0.808393657207489,-0.868012070655823,0.477847874164581,0.266896605491638,-0.221783146262169,-2.21715879440308,2025,0.166,"17 R",583547.613,2848894.396,"NB16",2025,"98","98","98","0","98","0",0
"1276","NB23_1",0.0370289869606495,0.0423193275928497,0.0172277186065912,0.00842148531228304,-0.629421412944794,-0.668058693408966,0.668058693408966,-0.515000402927399,0.594209790229797,0.178790912032127,-0.394481241703033,-2.34040856361389,2025,0.186,"17 R",584623.19,2858097.725,"NB23",2025,"32","32","2","0","0","2",29
"1277","NB23_10",0.033520083874464,0.0430654287338257,0.0172318555414677,0.00665044691413641,-0.668889284133911,-0.732461869716644,0.732461869716644,-0.664597272872925,0.47315514087677,0.0790292173624039,-0.377168238162994,-2.4022159576416,2025,0.158,"17 R",584532.795,2858182.761,"NB23",2025,"0","0","0","","","",0
"1278","NB23_2",0.0366531983017921,0.0426908247172832,0.0173410065472126,0.00853272899985313,-0.622328042984009,-0.66684353351593,0.66684353351593,-0.510649740695953,0.57325804233551,0.162982553243637,-0.390208423137665,-2.35231852531433,2025,0.16,"17 R",584614.808,2858107.001,"NB23",2025,"0","0","0","","","",0
"1279","NB23_3",0.0364028289914131,0.0430622883141041,0.0173414647579193,0.00786774605512619,-0.644560933113098,-0.691037058830261,0.691037058830261,-0.563705801963806,0.555746555328369,0.156105741858482,-0.381562799215317,-2.36502146720886,2025,0.152,"17 R",584604.524,2858116.07,"NB23",2025,"32","32","1","0","0","1",31
"1280","NB23_4",0.0340187437832355,0.0417022220790386,0.0174547545611858,0.00709185656160116,-0.654986500740051,-0.70931488275528,0.70931488275528,-0.63325834274292,0.527490198612213,0.0827994719147682,-0.41809418797493,-2.37723898887634,2025,0.155,"17 R",584592.585,2858124.858,"NB23",2025,"0","0","0","","","",0
"1281","NB23_5",0.0322612896561623,0.0428158491849899,0.0172295570373535,0.00687042670324445,-0.648856341838837,-0.723447680473328,0.723447680473328,-0.644759595394135,0.442028135061264,0.0408666208386421,-0.38288950920105,-2.38278484344482,2025,0.153,"17 R",584580.838,2858134.237,"NB23",2025,"32","32","0","0","0","0",32
"1282","NB23_6",0.0354006923735142,0.0430636331439018,0.0173428431153297,0.00709257740527391,-0.66617876291275,-0.717180490493774,0.717180490493774,-0.629225850105286,0.527793049812317,0.128122627735138,-0.381585747003555,-2.38909244537354,2025,0.133,"17 R",584572.451,2858142.825,"NB23",2025,"0","0","0","","","",0
"1283","NB23_7",0.0359032340347767,0.0431877598166466,0.0173433031886816,0.00720383087173104,-0.665770292282104,-0.71408599615097,0.71408599615097,-0.619592010974884,0.538348436355591,0.142195925116539,-0.378725588321686,-2.39390277862549,2025,0.146,"17 R",584564.672,2858154.025,"NB23",2025,"51.5","51.5","37.5","0","36.5","1",14
"1284","NB23_8",0.035401850938797,0.042940866202116,0.0173437613993883,0.00631703250110149,-0.697161972522736,-0.743511915206909,0.743511915206909,-0.699050664901733,0.53133761882782,0.12811005115509,-0.384476721286774,-2.39983701705933,2025,0.153,"17 R",584553.952,2858163.605,"NB23",2025,"0","0","0","","","",0
"1285","NB23_9",0.0343983136117458,0.0426939725875854,0.0173442214727402,0.00642829202115536,-0.685092985630035,-0.738273799419403,0.738273799419403,-0.688774228096008,0.509674191474915,0.0993307903409004,-0.390261024236679,-2.39993262290955,2025,0.156,"17 R",584545.125,2858173.937,"NB23",2025,"55","55","3","0","0","3",52
"1286","NB24_1",0.035845872014761,0.0403359904885292,0.0172302592545748,0.00789850950241089,-0.638878881931305,-0.672495424747467,0.672495424747467,-0.557035803794861,0.620782554149628,0.146192118525505,-0.442581504583359,-1.56955635547638,2025,0.248,"17 R",584983.868,2863325.561,"NB24",2025,"100","100","5","0","0","5",95
"1287","NB24_10",0.03684963285923,0.0416974574327469,0.0172293707728386,0.0100064864382148,-0.572884559631348,-0.612931430339813,0.612931430339813,-0.397796422243118,0.607564747333527,0.173853471875191,-0.409350335597992,-1.31722247600555,2025,0.259,"17 R",585064.834,2863445.15,"NB24",2025,"0","0","0","","","",0
"1288","NB24_11",0.0372260585427284,0.0394674465060234,0.0155347436666489,0.00922944489866495,-0.60265439748764,-0.620943188667297,0.620943188667297,-0.381920367479324,0.685340285301208,0.272603988647461,-0.393746584653854,-1.2701495885849,2025,0.256,"17 R",585071.974,2863462.008,"NB24",2025,"0","0","0","","","",0
"1289","NB24_2",0.0350919142365456,0.0450414381921291,0.0171173829585314,0.00845347624272108,-0.611739575862885,-0.683952152729034,0.683952152729034,-0.508229315280914,0.463795095682144,0.130558043718338,-0.327763020992279,-1.55687665939331,2025,0.234,"17 R",584992.697,2863336.743,"NB24",2025,"0","0","0","","","",0
"1290","NB24_3",0.0357203893363476,0.0428131148219109,0.0172303952276707,0.00923038646578789,-0.589311361312866,-0.645281851291656,0.645281851291656,-0.453501850366592,0.543960273265839,0.14267860352993,-0.382986545562744,-1.56995904445648,2025,0.237,"17 R",585001.544,2863347.056,"NB24",2025,"100","100","1","0","0","1",99
"1291","NB24_4",0.0335823856294155,0.0425646863877773,0.0180202703922987,0.00922986399382353,-0.568821370601654,-0.64359712600708,0.64359712600708,-0.483873188495636,0.489399045705795,0.0426081344485283,-0.419355750083923,-1.4763571023941,2025,0.255,"17 R",585009.169,2863360.165,"NB24",2025,"0","0","0","","","",0
"1292","NB24_5",0.0362220332026482,0.0420694164931774,0.016552047803998,0.00867501739412546,-0.613559603691101,-0.658089876174927,0.658089876174927,-0.4683678150177,0.579462170600891,0.19099035859108,-0.37313449382782,-1.46644413471222,2025,0.251,"17 R",585017.382,2863374.626,"NB24",2025,"90","90","2","0","0","2",88
"1293","NB24_6",0.0389849059283733,0.0434311777353287,0.0147443367168307,0.00889676995575428,-0.628385186195374,-0.659961044788361,0.659961044788361,-0.371021121740341,0.613781809806824,0.363449603319168,-0.262453466653824,-1.41586518287659,2025,0.254,"17 R",585029.374,2863396.277,"NB24",2025,"0","0","0","","","",0
"1294","NB24_7",0.0369755141437054,0.0404590368270874,0.017794243991375,0.00767600815743208,-0.656181573867798,-0.681063652038574,0.681063652038574,-0.595885515213013,0.648063242435455,0.149662092328072,-0.461487680673599,-1.40568959712982,2025,0.26,"17 R",585038.672,2863408.904,"NB24",2025,"95","95","0","0","0","0",95
"1295","NB24_8",0.0354678966104984,0.0366178415715694,0.0174555554986,0.00922986306250095,-0.587010025978088,-0.597368597984314,0.597368597984314,-0.462370067834854,0.729145050048828,0.12447651475668,-0.548144280910492,-1.37691903114319,2025,0.26,"17 R",585050.96,2863424.025,"NB24",2025,"0","0","0","","","",0
"1296","NB24_9",0.0358443669974804,0.040954265743494,0.0180198978632689,0.00878568459302187,-0.606288373470306,-0.646735310554504,0.646735310554504,-0.516732633113861,0.60202819108963,0.10781055688858,-0.457910627126694,-1.33657670021057,2025,0.267,"17 R",585058.526,2863435.465,"NB24",2025,"33","33","0","0","0","0",33
"1297","NB26_1",0.0400644913315773,0.0466316118836403,0.017332699149847,0.00883160158991814,-0.638760447502136,-0.681532979011536,0.681532979011536,-0.487368136644363,0.553634881973267,0.252382278442383,-0.301587164402008,-2.52951526641846,2025,0.159,"17 R",586236.07,2858681.194,"NB26",2025,"9","1","0","0","0","0",1
"1298","NB26_3",0.0396874360740185,0.0476181842386723,0.0167681090533733,0.00949566066265106,-0.613864898681641,-0.667483031749725,0.667483031749725,-0.415350615978241,0.518425285816193,0.271261006593704,-0.258080124855042,-2.17289447784424,2025,0.157,"17 R",586198.31,2858666.834,"NB26",2025,"1","1","0","0","0","0",1
"1299","NB26_5",0.0395603440701962,0.0486043132841587,0.0166541263461113,0.00949475634843111,-0.612894237041473,-0.673152923583984,0.673152923583984,-0.410688877105713,0.490003407001495,0.273889511823654,-0.232933685183525,-1.87251722812653,2025,0.184,"17 R",586165.306,2858663.133,"NB26",2025,"0","0","0","","","",0
"1300","NB3_1",0.0456437207758427,0.0511095635592937,0.0207373388111591,0.0111216586083174,-0.608153462409973,-0.642569839954376,0.642569839954376,-0.452729880809784,0.57121729850769,0.229311406612396,-0.332128286361694,-1.78625130653381,2025,0.304,"17 R",585637.456,2863916.628,"NB3",2025,"17","17","0","0","0","0",17
"1301","NB3_10",0.0427508130669594,0.0481348633766174,0.0193761009722948,0.00845362804830074,-0.669808804988861,-0.701224505901337,0.701224505901337,-0.588712513446808,0.579503417015076,0.2219258248806,-0.345817446708679,-1.00856995582581,2025,0.242,"17 R",585527.473,2863966.813,"NB3",2025,"0","0","0","","","",0
"1302","NB3_2",0.0456431470811367,0.0518509447574615,0.0218658782541752,0.01167615596205,-0.592592537403107,-0.632403969764709,0.632403969764709,-0.455684453248978,0.553489148616791,0.183958664536476,-0.353844344615936,-1.68645477294922,2025,0.15,"17 R",585622.392,2863919.098,"NB3",2025,"0","0","0","","","",0
"1303","NB3_3",0.0451401025056839,0.0535802692174911,0.0217518266290426,0.0101217944175005,-0.633679091930389,-0.682214558124542,0.682214558124542,-0.547319293022156,0.502049326896667,0.177350744605064,-0.317472249269485,-1.46674835681915,2025,0.282,"17 R",585608.792,2863924.448,"NB3",2025,"28","28","0","0","0","0",28
"1304","NB3_4",0.0450141541659832,0.0520965941250324,0.0220900848507881,0.01001051440835,-0.636144518852234,-0.677637100219727,0.677637100219727,-0.564455389976501,0.533798575401306,0.16135361790657,-0.356070995330811,-1.40150964260101,2025,0.281,"17 R",585597.158,2863928.362,"NB3",2025,"0","0","0","","","",0
"1305","NB3_5",0.0435084737837315,0.0494991801679134,0.0218635629862547,0.00923314318060875,-0.649872601032257,-0.685585618019104,0.685585618019104,-0.609248757362366,0.56268984079361,0.136151507496834,-0.400189220905304,-1.27490198612213,2025,0.277,"17 R",585582.937,2863932.601,"NB3",2025,"37","37","0","0","0","0",37
"1306","NB3_6",0.0435078740119934,0.048509243875742,0.021072881296277,0.00945477839559317,-0.6429643034935,-0.673770785331726,0.673770785331726,-0.570864379405975,0.587526619434357,0.167653784155846,-0.395285546779633,-1.22161495685577,2025,0.277,"17 R",585570.956,2863939.835,"NB3",2025,"0","0","0","","","",0
"1307","NB3_7",0.0427536405622959,0.0481368936598301,0.0210717134177685,0.00856607966125011,-0.666168093681335,-0.69786137342453,0.69786137342453,-0.632923305034637,0.579517662525177,0.150213614106178,-0.402953237295151,-1.10379779338837,2025,0.273,"17 R",585556.283,2863946.382,"NB3",2025,"62","62","0","0","0","0",62
"1308","NB3_8",0.0425016544759274,0.0481361001729965,0.0203935224562883,0.00867648050189018,-0.660930156707764,-0.694557785987854,0.694557785987854,-0.604594469070435,0.573626577854156,0.172292977571487,-0.380672574043274,-1.04863345623016,2025,100,"17 R",585545.884,2863954.563,"NB3",2025,"0","0","0","","","",0
"1309","NB3_9",0.0421241819858551,0.0476404391229153,0.0193765200674534,0.00923079624772072,-0.640510141849518,-0.6753790974617,0.6753790974617,-0.53198230266571,0.577437818050385,0.207141071557999,-0.356156945228577,-1.01762521266937,2025,0.26,"17 R",585534.442,2863962.287,"NB3",2025,"35","35","0","0","0","0",35
"1310","NB40_1",0.036384679377079,0.0444151759147644,0.0200281403958797,0.00836667511612177,-0.626081705093384,-0.68297153711319,0.68297153711319,-0.616034924983978,0.517195880413055,0.0323664024472237,-0.448801606893539,-2.07979249954224,2025,0.14,"17 R",583688.947,2854341.413,"NB40",2025,"72.5","72.5","5","0","5","0",67.5
"1311","NB40_10",0.0347399339079857,0.0472655333578587,0.0246645417064428,0.00958736520260572,-0.567428410053253,-0.662730813026428,0.662730813026428,-0.660277545452118,0.39442440867424,-0.192054376006126,-0.528524339199066,-2.10535264015198,2025,0.14,"17 R",583553.527,2854361.836,"NB40",2025,"95","95","73","0","73","0",22
"1312","NB40_2",0.0355017445981503,0.0449112355709076,0.0204804930835962,0.0083663696423173,-0.618567168712616,-0.685932993888855,0.685932993888855,-0.629918932914734,0.478967279195786,-0.0113092949613929,-0.452917456626892,-2.0820300579071,2025,0.143,"17 R",583672.166,2854342.627,"NB40",2025,"59","59","1","0","0","1",57
"1313","NB40_3",0.0349961742758751,0.0455309152603149,0.0208192430436611,0.00758724100887775,-0.6436527967453,-0.714325904846191,0.714325904846191,-0.698713839054108,0.447767198085785,-0.0396885648369789,-0.45039501786232,-2.08578848838806,2025,0.137,"17 R",583657.59,2854348.873,"NB40",2025,"83","83","83","0","83","0",0
"1314","NB40_4",0.0351228304207325,0.0449107736349106,0.0214987732470036,0.00758760143071413,-0.644695639610291,-0.710939586162567,0.710939586162567,-0.717406630516052,0.468249440193176,-0.0635566711425781,-0.48599973320961,-2.08699893951416,2025,0.137,"17 R",583647.421,2854350.1,"NB40",2025,"90","90","83","0","83","0",7
"1315","NB40_5",0.0342395827174187,0.044041384011507,0.0208192840218544,0.00758729223161936,-0.637204945087433,-0.706082224845886,0.706082224845886,-0.698711037635803,0.466826796531677,-0.0615466348826885,-0.483658164739609,-2.08699893951416,2025,0.134,"17 R",583635.863,2854355.059,"NB40",2025,"88","88","85","0","85","0",3
"1316","NB40_6",0.0320939719676971,0.0434197336435318,0.0207052864134312,0.00747545529156923,-0.622160017490387,-0.706241190433502,0.706241190433502,-0.704195320606232,0.419599652290344,-0.121562927961349,-0.494131594896317,-2.09628343582153,2025,0.14,"17 R",583614.029,2854354.233,"NB40",2025,"78.5","72","59","0","59","0",13
"1317","NB40_7",0.033354140818119,0.0414319448173046,0.020930852741003,0.00758605822920799,-0.629407823085785,-0.690478682518005,0.690478682518005,-0.701941072940826,0.515758991241455,-0.0923199877142906,-0.548378467559814,-2.10006785392761,2025,0.14,"17 R",583596.201,2854357.702,"NB40",2025,"83","83","83","0","83","0",0
"1318","NB40_8",0.0331012047827244,0.0446598045527935,0.0225149225443602,0.00758574903011322,-0.62711638212204,-0.709611713886261,0.709611713886261,-0.743962168693542,0.415861159563065,-0.16235263645649,-0.523080289363861,-2.10011124610901,2025,0.14,"17 R",583582.936,2854359.607,"NB40",2025,"97","97","97","0","97","0",0
"1319","NB40_9",0.0338566415011883,0.0471410341560841,0.0228536315262318,0.00803001224994659,-0.616583704948425,-0.70890486240387,0.70890486240387,-0.719974279403687,0.371914207935333,-0.152562901377678,-0.479187399148941,-2.10002446174622,2025,0.14,"17 R",583568.033,2854359.448,"NB40",2025,"84","84","84","0","84","0",0
"1320","NB5_1",0.0304446909576654,0.0364987850189209,0.0165558699518442,0.00790069159120321,-0.587919533252716,-0.644108772277832,0.644108772277832,-0.530850052833557,0.580434739589691,0.0170368459075689,-0.515333890914917,-2.12275695800781,2025,0.134,"17 R",583995.639,2862052.049,"NB5",2025,"67","67","0","0","0","0",67
"1321","NB5_10",0.0328338481485844,0.037613607943058,0.0165553353726864,0.00867717992514372,-0.581933736801147,-0.625101208686829,0.625101208686829,-0.468333542346954,0.618972599506378,0.0926127880811691,-0.485224992036819,-2.09749698638916,2025,0.173,"17 R",584076.176,2862169.548,"NB5",2025,"0","0","0","","","",0
"1322","NB5_2",0.0308216102421284,0.036870215088129,0.0165555104613304,0.00790042709559202,-0.59194153547287,-0.647071063518524,0.647071063518524,-0.530857801437378,0.580284178256989,0.0293598733842373,-0.505194067955017,-2.13043975830078,2025,0.135,"17 R",583998.838,2862067.166,"NB5",2025,"0","0","0","","","",0
"1323","NB5_3",0.0313243977725506,0.0363740772008896,0.0161034055054188,0.00790021568536758,-0.597180724143982,-0.643124043941498,0.643124043941498,-0.512621998786926,0.613130629062653,0.0692314803600311,-0.499870181083679,-2.12910604476929,2025,0.136,"17 R",584006.243,2862080.175,"NB5",2025,"100","100","0","0","0","0",100
"1324","NB5_4",0.0305701568722725,0.0361266545951366,0.0158779248595238,0.00790053233504295,-0.589270055294037,-0.64110666513443,0.64110666513443,-0.503232359886169,0.597153663635254,0.0569234676659107,-0.497084707021713,-2.12680006027222,2025,0.137,"17 R",584015.021,2862089.796,"NB5",2025,"0","0","0","","","",0
"1325","NB5_5",0.0317019671201706,0.0367460772395134,0.0157646760344505,0.00790032092481852,-0.601016938686371,-0.646093666553497,0.646093666553497,-0.498480200767517,0.612595498561859,0.0994024351239204,-0.475205451250076,-2.11665153503418,2025,0.138,"17 R",584024.401,2862104.885,"NB5",2025,"98","98","0","0","0","0",98
"1326","NB5_6",0.0320788584649563,0.0364978462457657,0.0163291580975056,0.00790010951459408,-0.604786694049835,-0.644122838973999,0.644122838973999,-0.521830558776855,0.632752001285553,0.0811199247837067,-0.505961835384369,-2.10695695877075,2025,0.151,"17 R",584036.431,2862122.632,"NB5",2025,"0","0","0","","","",0
"1327","NB5_7",0.0309468004852533,0.0376133881509304,0.0173457525670528,0.00856604520231485,-0.566417217254639,-0.629010379314423,0.629010379314423,-0.508245766162872,0.559789478778839,-0.00648266403004527,-0.517018914222717,-2.10610914230347,2025,0.159,"17 R",584045.738,2862134.466,"NB5",2025,"55.4","55.4","3.4","0","2.4","1",52
"1328","NB5_8",0.033713836222887,0.0381091497838497,0.0172328781336546,0.00867707561701536,-0.590616226196289,-0.629075646400452,0.629075646400452,-0.495319426059723,0.629320561885834,0.0847419872879982,-0.499474823474884,-2.10128474235535,2025,0.166,"17 R",584058.344,2862144.757,"NB5",2025,"0","0","0","","","",0
"1329","NB5_9",0.0320791490375996,0.0372417271137238,0.0167811661958694,0.00867712777107954,-0.574194312095642,-0.622066915035248,0.622066915035248,-0.477489084005356,0.607941448688507,0.057766605168581,-0.504395544528961,-2.09821510314941,2025,0.17,"17 R",584067.537,2862156.481,"NB5",2025,"97","97","0","0","0","0",97
"1330","NB9_1",0.0288249962031841,0.0363528877496719,0.014274001121521,0.00818722043186426,-0.557593643665314,-0.632366359233856,0.632366359233856,-0.406485944986343,0.530693113803864,0.0892563387751579,-0.418261259794235,-1.59763288497925,2025,0.182,"17 R",584976.377,2860747.418,"NB9",2025,"100","95","0","0","0","0",95
"1331","NB9_10",0.029822813346982,0.0362233258783817,0.0161879509687424,0.00785101484507322,-0.583211183547974,-0.643737614154816,0.643737614154816,-0.520213901996613,0.569115817546844,0.0156275015324354,-0.507592260837555,-1.60523748397827,2025,0.172,"17 R",584986.008,2860890.395,"NB9",2025,"0","0","0","","","",0
"1332","NB9_2",0.028195021674037,0.0364758968353271,0.0144990468397737,0.00785399693995714,-0.564260125160217,-0.645656883716583,0.645656883716583,-0.445915788412094,0.504440188407898,0.0537743605673313,-0.425545185804367,-1.58673083782196,2025,0.178,"17 R",584976.602,2860768.839,"NB9",2025,"0","0","0","","","",0
"1333","NB9_3",0.0315881669521332,0.0358558632433414,0.0158528089523315,0.00785349030047655,-0.601766705513,-0.640649437904358,0.640649437904358,-0.506151437759399,0.639167249202728,0.091036282479763,-0.503529608249664,-1.58026731014252,2025,0.178,"17 R",584977.773,2860781.563,"NB9",2025,"83","83","83","0","83","0",0
"1334","NB9_4",0.0300800390541553,0.0361036285758018,0.0151756620034575,0.00796445272862911,-0.581308484077454,-0.638538718223572,0.638538718223572,-0.467448592185974,0.581775486469269,0.0794661939144135,-0.466890066862106,-1.55016481876373,2025,0.176,"17 R",584980.468,2860794.444,"NB9",2025,"0","0","0","","","",0
"1335","NB9_5",0.0297016371041536,0.036721907556057,0.01585210300982,0.00785298459231853,-0.581783294677734,-0.647649884223938,0.647649884223938,-0.50616466999054,0.548228323459625,0.0294939614832401,-0.479632824659348,-1.57989835739136,2025,0.171,"17 R",584979.79,2860809.986,"NB9",2025,"93","93","93","0","93","0",0
"1336","NB9_6",0.0305804386734962,0.0377116650342941,0.0155127933248878,0.00796338822692633,-0.58678787946701,-0.651302516460419,0.651302516460419,-0.482365816831589,0.544670522212982,0.0771653354167938,-0.43828958272934,-1.58005428314209,2025,0.175,"17 R",584979.835,2860823.816,"NB9",2025,"0","0","0","","","",0
"1337","NB9_7",0.0328423902392387,0.0379593521356583,0.0158514659851789,0.00796344224363565,-0.609690964221954,-0.653181314468384,0.653181314468384,-0.496833145618439,0.607977092266083,0.130046248435974,-0.446463018655777,-1.55275678634644,2025,0.169,"17 R",584985.089,2860837.356,"NB9",2025,"100","100","3.5","0","3.5","0",96.5
